x0000,y0000
138.7805555556,-0.15
138.7833333333,-0.145
138.7861111111,-0.12
138.7888888889,-0.115
138.7916666667,-0.105
138.7944444444,-0.13
138.7972222222,-0.145
138.8,-0.145
138.8027777778,-0.145
138.8055555556,-0.155
138.8083333333,-0.165
138.8111111111,-0.21
138.8138888889,-0.225
138.8166666667,-0.23
138.8194444444,-0.21
138.8222222222,-0.19
138.825,-0.185
138.8277777778,-0.19
138.8305555556,-0.205
138.8333333333,-0.2
138.8361111111,-0.17
138.8388888889,-0.17
138.8416666667,-0.195
138.8444444444,-0.22
138.8472222222,-0.195
138.85,-0.165
138.8527777778,-0.175
138.8555555556,-0.195
138.8583333333,-0.185
138.8611111111,-0.175
138.8638888889,-0.185
138.8666666667,-0.18
138.8694444444,-0.15
138.8722222222,-0.13
138.875,-0.135
138.8777777778,-0.15
138.8805555556,-0.185
138.8833333333,-0.165
138.8861111111,-0.085
138.8888888889,0.04
138.8916666667,0.16
138.8944444444,0.21
138.8972222222,0.245
138.9,0.31
138.9027777778,0.385
138.9055555556,0.51
138.9083333333,0.595
138.9111111111,0.62
138.9138888889,0.66
138.9166666667,0.74
138.9194444444,0.87
138.9222222222,1.055
138.925,1.27
138.9277777778,1.52
138.9305555556,1.73
138.9333333333,1.935
138.9361111111,2.03
138.9388888889,2.
138.9416666667,1.78
138.9444444444,1.315
138.9472222222,0.745
138.95,0.335
138.9527777778,0.185
138.9555555556,0.175
138.9583333333,0.185
138.9611111111,0.19
138.9638888889,0.18
138.9666666667,0.12
138.9694444444,0.07
138.9722222222,-0.005
138.975,-0.045
138.9777777778,-0.055
138.9805555556,-0.055
138.9833333333,-0.07
138.9861111111,-0.09
138.9888888889,-0.145
138.9916666667,-0.205
138.9944444444,-0.23
138.9972222222,-0.24
139.,-0.235
139.0027777778,-0.235
139.0055555556,-0.25
139.0083333333,-0.265
139.0111111111,-0.275
139.0138888889,-0.28
139.0166666667,-0.305
139.0194444444,-0.325
139.0222222222,-0.335
139.025,-0.35
139.0277777778,-0.365
139.0305555556,-0.35
139.0333333333,-0.33
139.0361111111,-0.31
139.0388888889,-0.305
139.0416666667,-0.325
139.0444444444,-0.35
139.0472222222,-0.36
139.05,-0.36
139.0527777778,-0.355
139.0555555556,-0.35
139.0583333333,-0.35
139.0611111111,-0.35
139.0638888889,-0.36
139.0666666667,-0.345
139.0694444444,-0.325
139.0722222222,-0.295
139.075,-0.335
139.0777777778,-0.395
139.0805555556,-0.425
139.0833333333,-0.42
139.0861111111,-0.365
139.0888888889,-0.36
139.0916666667,-0.375
139.0944444444,-0.385
139.0972222222,-0.39
139.1,-0.38
139.1027777778,-0.365
139.1055555556,-0.37
139.1083333333,-0.37
139.1111111111,-0.41
139.1138888889,-0.43
139.1166666667,-0.435
139.1194444444,-0.405
139.1222222222,-0.395
139.125,-0.4
139.1277777778,-0.415
139.1305555556,-0.43
139.1333333333,-0.42
139.1361111111,-0.395
139.1388888889,-0.415
139.1416666667,-0.445
139.1444444444,-0.465
139.1472222222,-0.445
139.15,-0.455
139.1527777778,-0.475
139.1555555556,-0.465
139.1583333333,-0.47
139.1611111111,-0.505
139.1638888889,-0.515
139.1666666667,-0.47
139.1694444444,-0.445
139.1722222222,-0.47
139.175,-0.5
139.1777777778,-0.49
139.1805555556,-0.455
139.1833333333,-0.435
139.1861111111,-0.43
139.1888888889,-0.4
139.1916666667,-0.39
139.1944444444,-0.385
139.1972222222,-0.375
139.2,-0.365
139.2027777778,-0.315
139.2055555556,-0.28
139.2083333333,-0.285
139.2111111111,-0.275
139.2138888889,-0.27
139.2166666667,-0.265
139.2194444444,-0.265
139.2222222222,-0.28
139.225,-0.26
139.2277777778,-0.265
139.2305555556,-0.25
139.2333333333,-0.215
139.2361111111,-0.165
139.2388888889,-0.135
139.2416666667,-0.15
139.2444444444,-0.14
139.2472222222,-0.14
139.25,-0.125
139.2527777778,-0.105
139.2555555556,-0.125
139.2583333333,-0.155
139.2611111111,-0.185
139.2638888889,-0.18
139.2666666667,-0.155
139.2694444444,-0.14
139.2722222222,-0.12
139.275,-0.14
139.2777777778,-0.155
139.2805555556,-0.19
139.2833333333,-0.175
139.2861111111,-0.17
139.2888888889,-0.18
139.2916666667,-0.2
139.2944444444,-0.195
139.2972222222,-0.16
139.3,-0.145
139.3027777778,-0.145
139.3055555556,-0.145
139.3083333333,-0.165
139.3111111111,-0.175
139.3138888889,-0.175
139.3166666667,-0.165
139.3194444444,-0.14
139.3222222222,-0.13
139.325,-0.155
139.3277777778,-0.16
139.3305555556,-0.18
139.3333333333,-0.205
139.3361111111,-0.205
139.3388888889,-0.2
139.3416666667,-0.195
139.3444444444,-0.18
139.3472222222,-0.18
139.35,-0.17
139.3527777778,-0.19
139.3555555556,-0.2
139.3583333333,-0.23
139.3611111111,-0.22
139.3638888889,-0.205
139.3666666667,-0.2
139.3694444444,-0.195
139.3722222222,-0.185
139.375,-0.2
139.3777777778,-0.215
139.3805555556,-0.225
139.3833333333,-0.25
139.3861111111,-0.24
139.3888888889,-0.25
139.3916666667,-0.23
139.3944444444,-0.22
139.3972222222,-0.235
139.4,-0.275
139.4027777778,-0.315
139.4055555556,-0.345
139.4083333333,-0.375
139.4111111111,-0.385
139.4138888889,-0.34
139.4166666667,-0.28
139.4194444444,-0.235
139.4222222222,-0.235
139.425,-0.265
139.4277777778,-0.255
139.4305555556,-0.235
139.4333333333,-0.18
139.4361111111,-0.155
139.4388888889,-0.165
139.4416666667,-0.2
139.4444444444,-0.215
139.4472222222,-0.18
139.45,-0.12
139.4527777778,-0.09
139.4555555556,-0.08
139.4583333333,-0.1
139.4611111111,-0.175
139.4638888889,-0.215
139.4666666667,-0.265
139.4694444444,-0.305
139.4722222222,-0.305
139.475,-0.275
139.4777777778,-0.155
139.4805555556,-0.03
139.4833333333,0.02
139.4861111111,-0.035
139.4888888889,-0.06
139.4916666667,-0.02
139.4944444444,-0.085
139.4972222222,-0.145
139.5,-0.1
139.5027777778,0.03
139.5055555556,0.095
139.5083333333,0.065
139.5111111111,0.015
139.5138888889,-0.01
139.5166666667,-0.03
139.5194444444,0.
139.5222222222,-0.01
139.525,-0.035
139.5277777778,-0.085
139.5305555556,-0.11
139.5333333333,-0.11
139.5361111111,-0.1
139.5388888889,-0.1
139.5416666667,-0.12
139.5444444444,-0.14
139.5472222222,-0.19
139.55,-0.21
139.5527777778,-0.18
139.5555555556,-0.13
139.5583333333,-0.145
139.5611111111,-0.185
139.5638888889,-0.18
139.5666666667,-0.13
139.5694444444,-0.11
139.5722222222,-0.14
139.575,-0.18
139.5777777778,-0.195
139.5805555556,-0.195
139.5833333333,-0.19
139.5861111111,-0.185
139.5888888889,-0.15
139.5916666667,-0.155
139.5944444444,-0.185
139.5972222222,-0.195
139.6,-0.185
139.6027777778,-0.135
139.6055555556,-0.125
139.6083333333,-0.12
139.6111111111,-0.135
139.6138888889,-0.16
139.6166666667,-0.145
139.6194444444,-0.12
139.6222222222,-0.125
139.625,-0.13
139.6277777778,-0.12
139.6305555556,-0.08
139.6333333333,-0.02
139.6361111111,0.05
139.6388888889,0.1
139.6416666667,0.145
139.6444444444,0.15
139.6472222222,0.185
139.65,0.255
139.6527777778,0.305
139.6555555556,0.355
139.6583333333,0.395
139.6611111111,0.46
139.6638888889,0.5
139.6666666667,0.6
139.6694444444,0.73
139.6722222222,0.855
139.675,0.99
139.6777777778,1.135
139.6805555556,1.315
139.6833333333,1.545
139.6861111111,1.75
139.6888888889,1.82
139.6916666667,1.73
139.6944444444,1.48
139.6972222222,1.08
139.7,0.63
139.7027777778,0.265
139.7055555556,0.095
139.7083333333,0.055
139.7111111111,0.06
139.7138888889,0.055
139.7166666667,0.035
139.7194444444,0.04
139.7222222222,0.04
139.725,0.03
139.7277777778,0.01
139.7305555556,-0.015
139.7333333333,-0.035
139.7361111111,-0.045
139.7388888889,-0.04
139.7416666667,-0.065
139.7444444444,-0.08
139.7472222222,-0.08
139.75,-0.08
139.7527777778,-0.07
139.7555555556,-0.09
139.7583333333,-0.11
139.7611111111,-0.165
139.7638888889,-0.175
139.7666666667,-0.19
139.7694444444,-0.205
139.7722222222,-0.22
139.775,-0.245
139.7777777778,-0.275
139.7805555556,-0.29
139.7833333333,-0.305
139.7861111111,-0.305
139.7888888889,-0.31
139.7916666667,-0.31
139.7944444444,-0.315
139.7972222222,-0.32
139.8,-0.315
139.8027777778,-0.32
139.8055555556,-0.31
139.8083333333,-0.315
139.8111111111,-0.315
139.8138888889,-0.33
139.8166666667,-0.33
139.8194444444,-0.325
139.8222222222,-0.32
139.825,-0.345
139.8277777778,-0.37
139.8305555556,-0.38
139.8333333333,-0.365
139.8361111111,-0.35
139.8388888889,-0.325
139.8416666667,-0.345
139.8444444444,-0.345
139.8472222222,-0.36
139.85,-0.35
139.8527777778,-0.34
139.8555555556,-0.34
139.8583333333,-0.365
139.8611111111,-0.38
139.8638888889,-0.37
139.8666666667,-0.36
139.8694444444,-0.355
139.8722222222,-0.35
139.875,-0.365
139.8777777778,-0.37
139.8805555556,-0.38
139.8833333333,-0.385
139.8861111111,-0.395
139.8888888889,-0.385
139.8916666667,-0.395
139.8944444444,-0.43
139.8972222222,-0.42
139.9,-0.41
139.9027777778,-0.41
139.9055555556,-0.4
139.9083333333,-0.425
139.9111111111,-0.445
139.9138888889,-0.445
139.9166666667,-0.445
139.9194444444,-0.42
139.9222222222,-0.44
139.925,-0.45
139.9277777778,-0.465
139.9305555556,-0.475
139.9333333333,-0.465
139.9361111111,-0.445
139.9388888889,-0.425
139.9416666667,-0.445
139.9444444444,-0.465
139.9472222222,-0.465
139.95,-0.46
139.9527777778,-0.45
139.9555555556,-0.44
139.9583333333,-0.435
139.9611111111,-0.425
139.9638888889,-0.425
139.9666666667,-0.405
139.9694444444,-0.38
139.9722222222,-0.365
139.975,-0.35
139.9777777778,-0.34
139.9805555556,-0.32
139.9833333333,-0.305
139.9861111111,-0.245
139.9888888889,-0.225
139.9916666667,-0.195
139.9944444444,-0.2
139.9972222222,-0.165
140.,-0.135
140.0027777778,-0.105
140.0055555556,-0.095
140.0083333333,-0.08
140.0111111111,-0.08
140.0138888889,-0.1
140.0166666667,-0.09
140.0194444444,-0.095
140.0222222222,-0.085
140.025,-0.085
140.0277777778,-0.1
140.0305555556,-0.11
140.0333333333,-0.095
140.0361111111,-0.08
140.0388888889,-0.08
140.0416666667,-0.09
140.0444444444,-0.105
140.0472222222,-0.115
140.05,-0.11
140.0527777778,-0.11
140.0555555556,-0.085
140.0583333333,-0.09
140.0611111111,-0.105
140.0638888889,-0.105
140.0666666667,-0.1
140.0694444444,-0.09
140.0722222222,-0.09
140.075,-0.095
140.0777777778,-0.095
140.0805555556,-0.115
140.0833333333,-0.105
140.0861111111,-0.09
140.0888888889,-0.1
140.0916666667,-0.09
140.0944444444,-0.11
140.0972222222,-0.11
140.1,-0.1
140.1027777778,-0.11
140.1055555556,-0.11
140.1083333333,-0.105
140.1111111111,-0.12
140.1138888889,-0.13
140.1166666667,-0.105
140.1194444444,-0.105
140.1222222222,-0.1
140.125,-0.11
140.1277777778,-0.13
140.1305555556,-0.155
140.1333333333,-0.145
140.1361111111,-0.12
140.1388888889,-0.105
140.1416666667,-0.115
140.1444444444,-0.12
140.1472222222,-0.14
140.15,-0.13
140.1527777778,-0.125
140.1555555556,-0.115
140.1583333333,-0.13
140.1611111111,-0.125
140.1638888889,-0.13
140.1666666667,-0.125
140.1694444444,-0.12
140.1722222222,-0.12
140.175,-0.13
140.1777777778,-0.13
140.1805555556,-0.14
140.1833333333,-0.125
140.1861111111,-0.1
140.1888888889,-0.09
140.1916666667,-0.105
140.1944444444,-0.115
140.1972222222,-0.12
140.2,-0.1
140.2027777778,-0.09
140.2055555556,-0.08
140.2083333333,-0.09
140.2111111111,-0.09
140.2138888889,-0.1
140.2166666667,-0.09
140.2194444444,-0.1
140.2222222222,-0.085
140.225,-0.09
140.2277777778,-0.1
140.2305555556,-0.1
140.2333333333,-0.09
140.2361111111,-0.095
140.2388888889,-0.065
140.2416666667,-0.08
140.2444444444,-0.085
140.2472222222,-0.105
140.25,-0.09
140.2527777778,-0.085
140.2555555556,-0.075
140.2583333333,-0.075
140.2611111111,-0.09
140.2638888889,-0.095
140.2666666667,-0.1
140.2694444444,-0.07
140.2722222222,-0.06
140.275,-0.08
140.2777777778,-0.085
140.2805555556,-0.085
140.2833333333,-0.07
140.2861111111,-0.065
140.2888888889,-0.04
140.2916666667,-0.05
140.2944444444,-0.045
140.2972222222,-0.03
140.3,-0.02
140.3027777778,-0.005
140.3055555556,0.005
140.3083333333,0.005
140.3111111111,-0.01
140.3138888889,-0.025
140.3166666667,-0.01
140.3194444444,0.
140.3222222222,0.02
140.325,0.02
140.3277777778,-0.02
140.3305555556,-0.015
140.3333333333,0.
140.3361111111,-0.015
140.3388888889,-0.015
140.3416666667,-0.015
140.3444444444,-0.02
140.3472222222,-0.035
140.35,-0.02
140.3527777778,-0.015
140.3555555556,-0.005
140.3583333333,-0.02
140.3611111111,-0.06
140.3638888889,-0.075
140.3666666667,-0.07
140.3694444444,-0.065
140.3722222222,-0.055
140.375,-0.075
140.3777777778,-0.09
140.3805555556,-0.1
140.3833333333,-0.095
140.3861111111,-0.085
140.3888888889,-0.07
140.3916666667,-0.06
140.3944444444,-0.06
140.3972222222,-0.09
140.4,-0.105
140.4027777778,-0.11
140.4055555556,-0.105
140.4083333333,-0.085
140.4111111111,-0.105
140.4138888889,-0.115
140.4166666667,-0.12
140.4194444444,-0.095
140.4222222222,-0.055
140.425,-0.065
140.4277777778,-0.08
140.4305555556,-0.11
140.4333333333,-0.095
140.4361111111,-0.08
140.4388888889,-0.055
140.4416666667,-0.005
140.4444444444,0.03
140.4472222222,0.115
140.45,0.195
140.4527777778,0.275
140.4555555556,0.34
140.4583333333,0.405
140.4611111111,0.465
140.4638888889,0.5
140.4666666667,0.565
140.4694444444,0.64
140.4722222222,0.72
140.475,0.79
140.4777777778,0.875
140.4805555556,0.95
140.4833333333,1.055
140.4861111111,1.17
140.4888888889,1.285
140.4916666667,1.38
140.4944444444,1.49
140.4972222222,1.605
140.5,1.765
140.5027777778,1.905
140.5055555556,2.015
140.5083333333,2.045
140.5111111111,2.005
140.5138888889,1.83
140.5166666667,1.485
140.5194444444,1.065
140.5222222222,0.725
140.525,0.48
140.5277777778,0.355
140.5305555556,0.305
140.5333333333,0.28
140.5361111111,0.305
140.5388888889,0.3
140.5416666667,0.275
140.5444444444,0.23
140.5472222222,0.2
140.55,0.155
140.5527777778,0.125
140.5555555556,0.105
140.5583333333,0.06
140.5611111111,0.04
140.5638888889,0.03
140.5666666667,0.02
140.5694444444,0.015
140.5722222222,-0.01
140.575,-0.055
140.5777777778,-0.105
140.5805555556,-0.155
140.5833333333,-0.17
140.5861111111,-0.18
140.5888888889,-0.185
140.5916666667,-0.22
140.5944444444,-0.245
140.5972222222,-0.275
140.6,-0.26
140.6027777778,-0.25
140.6055555556,-0.245
140.6083333333,-0.265
140.6111111111,-0.29
140.6138888889,-0.31
140.6166666667,-0.295
140.6194444444,-0.3
140.6222222222,-0.3
140.625,-0.305
140.6277777778,-0.32
140.6305555556,-0.315
140.6333333333,-0.305
140.6361111111,-0.3
140.6388888889,-0.305
140.6416666667,-0.325
140.6444444444,-0.34
140.6472222222,-0.345
140.65,-0.335
140.6527777778,-0.325
140.6555555556,-0.315
140.6583333333,-0.325
140.6611111111,-0.355
140.6638888889,-0.355
140.6666666667,-0.355
140.6694444444,-0.355
140.6722222222,-0.36
140.675,-0.375
140.6777777778,-0.36
140.6805555556,-0.385
140.6833333333,-0.36
140.6861111111,-0.36
140.6888888889,-0.35
140.6916666667,-0.365
140.6944444444,-0.395
140.6972222222,-0.405
140.7,-0.405
140.7027777778,-0.4
140.7055555556,-0.4
140.7083333333,-0.415
140.7111111111,-0.425
140.7138888889,-0.425
140.7166666667,-0.46
140.7194444444,-0.445
140.7222222222,-0.445
140.725,-0.455
140.7277777778,-0.465
140.7305555556,-0.46
140.7333333333,-0.445
140.7361111111,-0.44
140.7388888889,-0.445
140.7416666667,-0.45
140.7444444444,-0.455
140.7472222222,-0.465
140.75,-0.465
140.7527777778,-0.44
140.7555555556,-0.435
140.7583333333,-0.425
140.7611111111,-0.435
140.7638888889,-0.43
140.7666666667,-0.44
140.7694444444,-0.415
140.7722222222,-0.38
140.775,-0.365
140.7777777778,-0.36
140.7805555556,-0.35
140.7833333333,-0.335
140.7861111111,-0.32
140.7888888889,-0.28
140.7916666667,-0.26
140.7944444444,-0.245
140.7972222222,-0.22
140.8,-0.175
140.8027777778,-0.15
140.8055555556,-0.115
140.8083333333,-0.1
140.8111111111,-0.1
140.8138888889,-0.09
140.8166666667,-0.085
140.8194444444,-0.06
140.8222222222,-0.045
140.825,-0.05
140.8277777778,-0.07
140.8305555556,-0.075
140.8333333333,-0.085
140.8361111111,-0.07
140.8388888889,-0.055
140.8416666667,-0.055
140.8444444444,-0.07
140.8472222222,-0.085
140.85,-0.085
140.8527777778,-0.07
140.8555555556,-0.065
140.8583333333,-0.065
140.8611111111,-0.08
140.8638888889,-0.08
140.8666666667,-0.085
140.8694444444,-0.075
140.8722222222,-0.065
140.875,-0.075
140.8777777778,-0.105
140.8805555556,-0.09
140.8833333333,-0.1
140.8861111111,-0.08
140.8888888889,-0.065
140.8916666667,-0.08
140.8944444444,-0.1
140.8972222222,-0.075
140.9,-0.1
140.9027777778,-0.09
140.9055555556,-0.07
140.9083333333,-0.08
140.9111111111,-0.09
140.9138888889,-0.1
140.9166666667,-0.1
140.9194444444,-0.085
140.9222222222,-0.08
140.925,-0.09
140.9277777778,-0.095
140.9305555556,-0.125
140.9333333333,-0.13
140.9361111111,-0.1
140.9388888889,-0.1
140.9416666667,-0.1
140.9444444444,-0.14
140.9472222222,-0.145
140.95,-0.14
140.9527777778,-0.125
140.9555555556,-0.11
140.9583333333,-0.1
140.9611111111,-0.13
140.9638888889,-0.13
140.9666666667,-0.12
140.9694444444,-0.12
140.9722222222,-0.1
140.975,-0.095
140.9777777778,-0.1
140.9805555556,-0.115
140.9833333333,-0.12
140.9861111111,-0.1
140.9888888889,-0.09
140.9916666667,-0.09
140.9944444444,-0.105
140.9972222222,-0.125
141.,-0.11
141.0027777778,-0.1
141.0055555556,-0.075
141.0083333333,-0.085
141.0111111111,-0.09
141.0138888889,-0.115
141.0166666667,-0.115
141.0194444444,-0.1
141.0222222222,-0.08
141.025,-0.1
141.0277777778,-0.1
141.0305555556,-0.11
141.0333333333,-0.1
141.0361111111,-0.085
141.0388888889,-0.075
141.0416666667,-0.1
141.0444444444,-0.1
141.0472222222,-0.095
141.05,-0.09
141.0527777778,-0.07
141.0555555556,-0.065
141.0583333333,-0.085
141.0611111111,-0.09
141.0638888889,-0.085
141.0666666667,-0.085
141.0694444444,-0.095
141.0722222222,-0.075
141.075,-0.08
141.0777777778,-0.1
141.0805555556,-0.105
141.0833333333,-0.09
141.0861111111,-0.085
141.0888888889,-0.065
141.0916666667,-0.085
141.0944444444,-0.095
141.0972222222,-0.095
141.1,-0.08
141.1027777778,-0.065
141.1055555556,-0.06
141.1083333333,-0.085
141.1111111111,-0.095
141.1138888889,-0.1
141.1166666667,-0.08
141.1194444444,-0.05
141.1222222222,-0.02
141.125,-0.015
141.1277777778,-0.03
141.1305555556,-0.03
141.1333333333,-0.02
141.1361111111,0.005
141.1388888889,0.02
141.1416666667,0.
141.1444444444,-0.015
141.1472222222,-0.015
141.15,-0.02
141.1527777778,0.
141.1555555556,0.02
141.1583333333,0.02
141.1611111111,0.005
141.1638888889,0.005
141.1666666667,-0.01
141.1694444444,0.
141.1722222222,0.005
141.175,-0.01
141.1777777778,-0.04
141.1805555556,-0.04
141.1833333333,-0.02
141.1861111111,-0.01
141.1888888889,0.005
141.1916666667,-0.005
141.1944444444,-0.03
141.1972222222,-0.07
141.2,-0.06
141.2027777778,-0.05
141.2055555556,-0.055
141.2083333333,-0.08
141.2111111111,-0.11
141.2138888889,-0.13
141.2166666667,-0.12
141.2194444444,-0.09
141.2222222222,-0.065
141.225,-0.065
141.2277777778,-0.11
141.2305555556,-0.13
141.2333333333,-0.115
141.2361111111,-0.08
141.2388888889,-0.065
141.2416666667,-0.09
141.2444444444,-0.125
141.2472222222,-0.12
141.25,-0.1
141.2527777778,-0.085
141.2555555556,-0.07
141.2583333333,-0.075
141.2611111111,-0.08
141.2638888889,-0.1
141.2666666667,-0.095
141.2694444444,-0.07
141.2722222222,-0.045
141.275,-0.04
141.2777777778,-0.03
141.2805555556,0.02
141.2833333333,0.075
141.2861111111,0.15
141.2888888889,0.205
141.2916666667,0.215
141.2944444444,0.25
141.2972222222,0.265
141.3,0.3
141.3027777778,0.35
141.3055555556,0.395
141.3083333333,0.415
141.3111111111,0.435
141.3138888889,0.48
141.3166666667,0.54
141.3194444444,0.645
141.3222222222,0.77
141.325,1.
141.3277777778,1.27
141.3305555556,1.54
141.3333333333,1.79
141.3361111111,1.95
141.3388888889,1.98
141.3416666667,1.88
141.3444444444,1.61
141.3472222222,1.245
141.35,0.905
141.3527777778,0.695
141.3555555556,0.56
141.3583333333,0.46
141.3611111111,0.385
141.3638888889,0.35
141.3666666667,0.315
141.3694444444,0.31
141.3722222222,0.295
141.375,0.28
141.3777777778,0.285
141.3805555556,0.275
141.3833333333,0.245
141.3861111111,0.22
141.3888888889,0.185
141.3916666667,0.15
141.3944444444,0.1
141.3972222222,0.045
141.4,0.01
141.4027777778,-0.035
141.4055555556,-0.075
141.4083333333,-0.11
141.4111111111,-0.15
141.4138888889,-0.19
141.4166666667,-0.205
141.4194444444,-0.22
141.4222222222,-0.23
141.425,-0.24
141.4277777778,-0.26
141.4305555556,-0.27
141.4333333333,-0.275
141.4361111111,-0.265
141.4388888889,-0.275
141.4416666667,-0.3
141.4444444444,-0.3
141.4472222222,-0.32
141.45,-0.305
141.4527777778,-0.275
141.4555555556,-0.29
141.4583333333,-0.295
141.4611111111,-0.315
141.4638888889,-0.33
141.4666666667,-0.34
141.4694444444,-0.33
141.4722222222,-0.32
141.475,-0.345
141.4777777778,-0.355
141.4805555556,-0.365
141.4833333333,-0.36
141.4861111111,-0.35
141.4888888889,-0.34
141.4916666667,-0.355
141.4944444444,-0.365
141.4972222222,-0.38
141.5,-0.375
141.5027777778,-0.355
141.5055555556,-0.36
141.5083333333,-0.365
141.5111111111,-0.375
141.5138888889,-0.385
141.5166666667,-0.38
141.5194444444,-0.375
141.5222222222,-0.37
141.525,-0.405
141.5277777778,-0.425
141.5305555556,-0.425
141.5333333333,-0.425
141.5361111111,-0.4
141.5388888889,-0.405
141.5416666667,-0.43
141.5444444444,-0.46
141.5472222222,-0.45
141.55,-0.445
141.5527777778,-0.44
141.5555555556,-0.445
141.5583333333,-0.47
141.5611111111,-0.48
141.5638888889,-0.475
141.5666666667,-0.465
141.5694444444,-0.435
141.5722222222,-0.425
141.575,-0.44
141.5777777778,-0.445
141.5805555556,-0.445
141.5833333333,-0.435
141.5861111111,-0.435
141.5888888889,-0.425
141.5916666667,-0.415
141.5944444444,-0.4
141.5972222222,-0.395
141.6,-0.37
141.6027777778,-0.345
141.6055555556,-0.31
141.6083333333,-0.295
141.6111111111,-0.27
141.6138888889,-0.25
141.6166666667,-0.22
141.6194444444,-0.195
141.6222222222,-0.155
141.625,-0.14
141.6277777778,-0.115
141.6305555556,-0.12
141.6333333333,-0.105
141.6361111111,-0.105
141.6388888889,-0.06
141.6416666667,-0.06
141.6444444444,-0.075
141.6472222222,-0.07
141.65,-0.075
141.6527777778,-0.075
141.6555555556,-0.05
141.6583333333,-0.065
141.6611111111,-0.08
141.6638888889,-0.09
141.6666666667,-0.09
141.6694444444,-0.07
141.6722222222,-0.06
141.675,-0.065
141.6777777778,-0.075
141.6805555556,-0.075
141.6833333333,-0.075
141.6861111111,-0.08
141.6888888889,-0.065
141.6916666667,-0.085
141.6944444444,-0.115
141.6972222222,-0.09
141.7,-0.095
141.7027777778,-0.09
141.7055555556,-0.07
141.7083333333,-0.08
141.7111111111,-0.085
141.7138888889,-0.1
141.7166666667,-0.1
141.7194444444,-0.08
141.7222222222,-0.09
141.725,-0.095
141.7277777778,-0.115
141.7305555556,-0.125
141.7333333333,-0.12
141.7361111111,-0.08
141.7388888889,-0.08
141.7416666667,-0.1
141.7444444444,-0.125
141.7472222222,-0.125
141.75,-0.11
141.7527777778,-0.095
141.7555555556,-0.085
141.7583333333,-0.11
141.7611111111,-0.125
141.7638888889,-0.13
141.7666666667,-0.125
141.7694444444,-0.12
141.7722222222,-0.095
141.775,-0.095
141.7777777778,-0.115
141.7805555556,-0.125
141.7833333333,-0.12
141.7861111111,-0.11
141.7888888889,-0.11
141.7916666667,-0.11
141.7944444444,-0.125
141.7972222222,-0.12
141.8,-0.095
141.8027777778,-0.075
141.8055555556,-0.08
141.8083333333,-0.095
141.8111111111,-0.11
141.8138888889,-0.105
141.8166666667,-0.09
141.8194444444,-0.085
141.8222222222,-0.075
141.825,-0.08
141.8277777778,-0.1
141.8305555556,-0.11
141.8333333333,-0.09
141.8361111111,-0.08
141.8388888889,-0.07
141.8416666667,-0.09
141.8444444444,-0.085
141.8472222222,-0.1
141.85,-0.1
141.8527777778,-0.1
141.8555555556,-0.095
141.8583333333,-0.09
141.8611111111,-0.085
141.8638888889,-0.115
141.8666666667,-0.1
141.8694444444,-0.08
141.8722222222,-0.09
141.875,-0.095
141.8777777778,-0.12
141.8805555556,-0.11
141.8833333333,-0.105
141.8861111111,-0.085
141.8888888889,-0.075
141.8916666667,-0.09
141.8944444444,-0.105
141.8972222222,-0.115
141.9,-0.11
141.9027777778,-0.095
141.9055555556,-0.075
141.9083333333,-0.095
141.9111111111,-0.11
141.9138888889,-0.11
141.9166666667,-0.1
141.9194444444,-0.075
141.9222222222,-0.05
141.925,-0.06
141.9277777778,-0.095
141.9305555556,-0.09
141.9333333333,-0.1
141.9361111111,-0.085
141.9388888889,-0.085
141.9416666667,-0.055
141.9444444444,-0.05
141.9472222222,-0.055
141.95,-0.03
141.9527777778,-0.025
141.9555555556,-0.01
141.9583333333,-0.01
141.9611111111,-0.015
141.9638888889,-0.025
141.9666666667,-0.015
141.9694444444,-0.01
141.9722222222,-0.005
141.975,-0.015
141.9777777778,-0.015
141.9805555556,-0.015
141.9833333333,-0.005
141.9861111111,0.005
141.9888888889,0.015
141.9916666667,0.015
141.9944444444,-0.01
141.9972222222,-0.035
142.,-0.035
142.0027777778,-0.015
142.0055555556,0.
142.0083333333,0.
142.0111111111,-0.005
142.0138888889,-0.01
142.0166666667,-0.035
142.0194444444,-0.04
142.0222222222,-0.04
142.025,-0.045
142.0277777778,-0.06
142.0305555556,-0.07
142.0333333333,-0.08
142.0361111111,-0.09
142.0388888889,-0.08
142.0416666667,-0.07
142.0444444444,-0.075
142.0472222222,-0.095
142.05,-0.11
142.0527777778,-0.11
142.0555555556,-0.06
142.0583333333,-0.05
142.0611111111,-0.08
142.0638888889,-0.075
142.0666666667,-0.085
142.0694444444,-0.08
142.0722222222,-0.055
142.075,-0.05
142.0777777778,-0.055
142.0805555556,-0.07
142.0833333333,-0.07
142.0861111111,-0.06
142.0888888889,-0.055
142.0916666667,-0.065
142.0944444444,-0.075
142.0972222222,-0.075
142.1,-0.06
142.1027777778,-0.01
142.1055555556,0.035
142.1083333333,0.07
142.1111111111,0.1
142.1138888889,0.135
142.1166666667,0.21
142.1194444444,0.25
142.1222222222,0.32
142.125,0.345
142.1277777778,0.38
142.1305555556,0.405
142.1333333333,0.455
142.1361111111,0.525
142.1388888889,0.66
142.1416666667,0.79
142.1444444444,0.94
142.1472222222,1.115
142.15,1.345
142.1527777778,1.59
142.1555555556,1.825
142.1583333333,1.97
